"product_id","quantity_ordered","order_date","order_status","payment_type","buyer_id","address_type"
"P1812000240826",1,2022-09-17 09:29:22.165075,"Cancelled","Card","B1312000077308","Work"
"P1812000409240",1,2022-09-17 11:18:23.663269,"Cancelled","Cash","B1312000463405","Home"
"P1812000462640",1,2022-09-17 11:18:23.663269,"Cancelled","Cash","B1312000463405","Home"
"P1812000118825",1,2022-09-17 11:18:23.663269,"Cancelled","Cash","B1312000463405","Home"
"P1812000248456",1,2022-09-17 11:18:23.663269,"Cancelled","Cash","B1312000463405","Home"
"P1812000076851",1,2022-09-17 11:18:23.663269,"Cancelled","Cash","B1312000463405","Home"
"P1812000447109",1,2022-09-17 11:22:08.065109,"Cancelled","Cash","B1312000307309","Work"
"P1812000322880",1,2022-09-17 11:22:08.065109,"Cancelled","Cash","B1312000307309","Work"
"P1812000080133",1,2022-09-17 11:22:08.065109,"Cancelled","Cash","B1312000307309","Work"
"P1812000261125",1,2022-09-17 11:22:08.065109,"Cancelled","Cash","B1312000307309","Work"
"P1812000361138",1,2022-09-17 11:22:08.065109,"Cancelled","Cash","B1312000307309","Work"
"P1812000338442",1,2022-09-17 11:22:08.065109,"Cancelled","Cash","B1312000307309","Work"
"P1812000221153",1,2022-09-17 11:22:08.065109,"Cancelled","Cash","B1312000307309","Work"
"P1812000495711",1,2022-09-17 11:30:18.139317,"Cancelled","Card","B1312000485154","Work"
"P1812000007217",1,2022-09-17 12:00:26.340151,"Returned","Card","B1312000367495","Home"
"P1812000141525",1,2022-09-17 15:06:57.259254,"Cancelled","Card","B1312000040941","Work"
"P1812000411214",1,2022-09-17 15:06:57.259254,"Cancelled","Card","B1312000040941","Work"
"P1812000135765",1,2022-09-17 15:40:23.467422,"Delivered","Card","B1312000326973","Home"
"P1812000081615",1,2022-09-17 15:49:15.538224,"Delivered","Card","B1312000593743","Home"
"P1812000459107",1,2022-09-17 15:49:15.538224,"Delivered","Card","B1312000593743","Home"
"P1812000357959",1,2022-09-17 15:49:15.538224,"Delivered","Card","B1312000593743","Home"
"P1812000090636",1,2022-09-17 15:49:15.538224,"Delivered","Card","B1312000593743","Home"
"P1812000187732",1,2022-09-17 15:54:58.422765,"Returned","Card","B1312000199527","Home"
"P1812000377473",1,2022-09-17 15:59:02.97163,"Delivered","Card","B1312000249378","Home"
"P1812000192805",1,2022-09-17 16:01:04.705651,"Cancelled","Cash","B1312000166779","Work"
"P1812000185183",1,2022-09-17 16:01:04.705651,"Cancelled","Cash","B1312000166779","Work"
"P1812000072697",1,2022-09-17 16:01:04.705651,"Cancelled","Cash","B1312000166779","Work"
"P1812000040941",1,2022-09-17 16:01:04.705651,"Cancelled","Cash","B1312000166779","Work"
"P1812000031654",1,2022-09-17 16:12:00.050396,"Delivered","Cash","B1312000789841","Home"
"P1812000330979",1,2022-09-17 16:12:00.050396,"Delivered","Cash","B1312000789841","Home"
"P1812000394491",1,2022-09-17 16:12:00.050396,"Delivered","Cash","B1312000789841","Home"
"P1812000139490",1,2022-09-17 17:31:43.698479,"Delivered","Cash","B1312000760885","Work"
"P1812000023125",1,2022-09-17 17:31:43.698479,"Delivered","Cash","B1312000760885","Work"
"P1812000050171",1,2022-09-17 17:31:43.698479,"Delivered","Cash","B1312000760885","Work"
"P1812000048389",1,2022-09-17 17:31:43.698479,"Delivered","Cash","B1312000760885","Work"
"P1812000196809",1,2022-09-17 17:40:03.423167,"Delivered","Card","B1312000103810","Work"
"P1812000490961",1,2022-09-17 17:40:03.423167,"Delivered","Card","B1312000103810","Work"
"P1812000001514",1,2022-09-17 17:40:03.423167,"Delivered","Card","B1312000103810","Work"
"P1812000185183",1,2022-09-17 17:40:03.423167,"Delivered","Card","B1312000103810","Work"
"P1812000066627",1,2022-09-17 17:40:03.423167,"Delivered","Card","B1312000103810","Work"
"P1812000495711",1,2022-09-17 17:40:03.423167,"Delivered","Card","B1312000103810","Work"
"P1812000214874",1,2022-09-17 17:40:03.423167,"Delivered","Card","B1312000103810","Work"
"P1812000017808",1,2022-09-17 18:05:51.93754,"Delivered","Cash","B1312000217351","Work"
"P1812000175971",1,2022-09-17 18:05:51.93754,"Delivered","Cash","B1312000217351","Work"
"P1812000407502",1,2022-09-17 18:05:51.93754,"Delivered","Cash","B1312000217351","Work"
"P1812000001514",1,2022-09-17 18:05:51.93754,"Delivered","Cash","B1312000217351","Work"
"P1812000313485",1,2022-09-17 18:57:30.11301,"Delivered","Cash","B1312000708598","Work"
"P1812000337864",1,2022-09-17 18:57:30.11301,"Delivered","Cash","B1312000708598","Work"
"P1812000274520",1,2022-09-17 18:57:30.11301,"Delivered","Cash","B1312000708598","Work"
"P1812000425677",1,2022-09-17 18:57:30.11301,"Delivered","Cash","B1312000708598","Work"
"P1812000450447",1,2022-09-17 20:00:05.907948,"Returned","Card","B1312000714180","Work"
"P1812000358704",1,2022-09-17 20:00:05.907948,"Returned","Card","B1312000714180","Work"
"P1812000214874",1,2022-09-17 21:07:27.613987,"Delivered","Cash","B1312000464425","Work"
"P1812000177960",1,2022-09-17 21:07:27.613987,"Delivered","Cash","B1312000464425","Work"
"P1812000190696",1,2022-09-17 21:07:27.613987,"Delivered","Cash","B1312000464425","Work"
"P1812000016867",1,2022-09-17 21:07:27.613987,"Delivered","Cash","B1312000464425","Work"
"P1812000291656",1,2022-09-17 21:07:27.613987,"Delivered","Cash","B1312000464425","Work"
"P1812000041122",1,2022-09-17 21:31:48.966894,"Delivered","Cash","B1312000130891","Home"
"P1812000499562",1,2022-09-17 22:02:33.326473,"Delivered","Card","B1312000611887","Work"
"P1812000185183",1,2022-09-17 22:02:33.326473,"Delivered","Card","B1312000611887","Work"
"P1812000412889",1,2022-09-17 22:02:33.326473,"Delivered","Card","B1312000611887","Work"
"P1812000178263",1,2022-09-17 22:20:51.545803,"Delivered","Cash","B1312000453567","Work"
"P1812000472303",1,2022-09-17 22:20:51.545803,"Delivered","Cash","B1312000453567","Work"
"P1812000124409",1,2022-09-17 22:37:03.989312,"Cancelled","Cash","B1312000402986","Home"
"P1812000154921",1,2022-09-17 22:37:03.989312,"Cancelled","Cash","B1312000402986","Home"
"P1812000326973",1,2022-09-17 22:37:03.989312,"Cancelled","Cash","B1312000402986","Home"
"P1812000414813",1,2022-09-17 22:38:14.617373,"Cancelled","Card","B1312000404724","Work"
"P1812000464425",1,2022-09-17 22:38:14.617373,"Cancelled","Card","B1312000404724","Work"
"P1812000150337",1,2022-09-17 23:41:20.014765,"Delivered","Cash","B1312000686119","Home"
"P1812000327333",1,2022-09-17 23:41:20.014765,"Delivered","Cash","B1312000686119","Home"
"P1812000189401",1,2022-09-17 23:41:20.014765,"Delivered","Cash","B1312000686119","Home"
"P1812000326973",1,2022-09-17 23:41:20.014765,"Delivered","Cash","B1312000686119","Home"
"P1812000274520",1,2022-09-18 00:21:18.252894,"Delivered","Cash","B1312000010343","Work"
"P1812000041122",1,2022-09-18 00:21:18.252894,"Delivered","Cash","B1312000010343","Work"
"P1812000001514",1,2022-09-18 00:21:18.252894,"Delivered","Cash","B1312000010343","Work"
"P1812000332179",1,2022-09-18 00:44:46.248817,"Cancelled","Cash","B1312000627341","Work"
"P1812000115335",1,2022-09-18 01:34:12.452865,"Delivered","Cash","B1312000439964","Work"
"P1812000379214",1,2022-09-18 01:34:12.452865,"Delivered","Cash","B1312000439964","Work"
"P1812000396692",1,2022-09-18 01:34:12.452865,"Delivered","Cash","B1312000439964","Work"
"P1812000155236",1,2022-09-18 01:34:12.452865,"Delivered","Cash","B1312000439964","Work"
"P1812000285216",1,2022-09-18 01:48:32.938924,"Returned","Cash","B1312000796570","Home"
"P1812000137866",1,2022-09-18 01:48:32.938924,"Returned","Cash","B1312000796570","Home"
"P1812000366182",1,2022-09-18 01:48:32.938924,"Returned","Cash","B1312000796570","Home"
"P1812000073953",1,2022-09-18 02:15:00.366564,"Delivered","Card","B1312000173558","Work"
"P1812000344890",1,2022-09-18 02:15:00.366564,"Delivered","Card","B1312000173558","Work"
"P1812000198811",1,2022-09-18 02:15:00.366564,"Delivered","Card","B1312000173558","Work"
"P1812000279772",1,2022-09-18 02:26:30.603013,"Delivered","Card","B1312000537785","Work"
"P1812000397546",1,2022-09-18 02:26:30.603013,"Delivered","Card","B1312000537785","Work"
"P1812000438593",1,2022-09-18 02:26:30.603013,"Delivered","Card","B1312000537785","Work"
"P1812000124409",1,2022-09-18 02:56:35.267757,"Cancelled","Cash","B1312000741430","Work"
"P1812000255317",1,2022-09-18 02:56:35.267757,"Cancelled","Cash","B1312000741430","Work"
"P1812000044920",1,2022-09-18 02:56:35.267757,"Cancelled","Cash","B1312000741430","Work"
"P1812000425677",1,2022-09-18 02:56:35.267757,"Cancelled","Cash","B1312000741430","Work"
"P1812000126977",1,2022-09-18 02:56:35.267757,"Cancelled","Cash","B1312000741430","Work"
"P1812000336390",1,2022-09-18 03:02:40.751029,"Cancelled","Card","B1312000365132","Home"
"P1812000116709",1,2022-09-18 03:02:40.751029,"Cancelled","Card","B1312000365132","Home"
"P1812000169599",1,2022-09-18 03:02:40.751029,"Cancelled","Card","B1312000365132","Home"
"P1812000365132",1,2022-09-18 03:04:06.006431,"Delivered","Cash","B1312000481678","Work"
"P1812000068705",1,2022-09-18 03:04:06.006431,"Delivered","Cash","B1312000481678","Work"
"P1812000274520",1,2022-09-18 04:32:10.174953,"Cancelled","Card","B1312000448269","Home"
"P1812000377473",1,2022-09-18 04:32:10.174953,"Cancelled","Card","B1312000448269","Home"
"P1812000163138",1,2022-09-18 04:32:10.174953,"Cancelled","Card","B1312000448269","Home"
"P1812000476451",1,2022-09-18 04:32:10.174953,"Cancelled","Card","B1312000448269","Home"
"P1812000450447",1,2022-09-18 04:32:10.174953,"Cancelled","Card","B1312000448269","Home"
"P1812000056958",1,2022-09-18 04:32:10.174953,"Cancelled","Card","B1312000448269","Home"
"P1812000426661",1,2022-09-18 05:56:29.612748,"Cancelled","Card","B1312000696752","Work"
"P1812000366182",1,2022-09-18 05:56:29.612748,"Cancelled","Card","B1312000696752","Work"
"P1812000015702",1,2022-09-18 05:56:29.612748,"Cancelled","Card","B1312000696752","Work"
"P1812000228726",1,2022-09-18 06:10:00.55498,"Delivered","Card","B1312000083168","Home"
"P1812000285216",1,2022-09-18 06:10:00.55498,"Delivered","Card","B1312000083168","Home"
"P1812000451501",1,2022-09-18 06:10:00.55498,"Delivered","Card","B1312000083168","Home"
"P1812000190696",1,2022-09-18 06:15:28.234313,"Delivered","Cash","B1312000400342","Work"
"P1812000143425",1,2022-09-18 06:15:28.234313,"Delivered","Cash","B1312000400342","Work"
"P1812000007217",1,2022-09-18 06:33:05.244995,"Cancelled","Card","B1312000520147","Home"
"P1812000322880",1,2022-09-18 06:33:05.244995,"Cancelled","Card","B1312000520147","Home"
"P1812000077308",1,2022-09-18 06:33:05.244995,"Cancelled","Card","B1312000520147","Home"
"P1812000111150",1,2022-09-18 06:33:05.244995,"Cancelled","Card","B1312000520147","Home"
"P1812000400342",1,2022-09-18 06:51:21.000629,"Cancelled","Card","B1312000065322","Work"
"P1812000467684",1,2022-09-18 06:51:21.000629,"Cancelled","Card","B1312000065322","Work"
"P1812000006917",1,2022-09-18 06:51:21.000629,"Cancelled","Card","B1312000065322","Work"
"P1812000231153",1,2022-09-18 07:22:30.50445,"Delivered","Card","B1312000154921","Home"
"P1812000243567",1,2022-09-18 07:22:30.50445,"Delivered","Card","B1312000154921","Home"
"P1812000268489",1,2022-09-18 07:26:23.026805,"Delivered","Cash","B1312000417519","Work"
"P1812000196809",1,2022-09-18 07:26:23.026805,"Delivered","Cash","B1312000417519","Work"
"P1812000489731",1,2022-09-18 07:26:23.026805,"Delivered","Cash","B1312000417519","Work"
"P1812000328521",1,2022-09-18 09:13:38.119904,"Delivered","Cash","B1312000569292","Home"
"P1812000150337",1,2022-09-18 09:13:38.119904,"Delivered","Cash","B1312000569292","Home"
"P1812000171443",1,2022-09-18 10:06:04.832146,"Returned","Card","B1312000083168","Home"
"P1812000390503",1,2022-09-18 10:06:04.832146,"Returned","Card","B1312000083168","Home"
"P1812000111150",1,2022-09-18 10:06:04.832146,"Returned","Card","B1312000083168","Home"
"P1812000056958",1,2022-09-18 10:40:54.726282,"Cancelled","Card","B1312000005294","Work"
"P1812000473822",1,2022-09-18 10:40:54.726282,"Cancelled","Card","B1312000005294","Work"
"P1812000408560",3,2022-09-18 10:40:54.726282,"Cancelled","Card","B1312000005294","Work"
"P1812000492109",1,2022-09-18 10:40:54.726282,"Cancelled","Card","B1312000005294","Work"
"P1812000066627",1,2022-09-18 13:34:05.778651,"Cancelled","Card","B1312000298787","Home"
"P1812000478218",1,2022-09-18 13:34:05.778651,"Cancelled","Card","B1312000298787","Home"
"P1812000013764",1,2022-09-18 13:34:05.778651,"Cancelled","Card","B1312000298787","Home"
"P1812000333582",1,2022-09-18 13:34:05.778651,"Cancelled","Card","B1312000298787","Home"
"P1812000478218",1,2022-09-18 13:34:37.172928,"Cancelled","Card","B1312000300546","Work"
"P1812000382707",1,2022-09-18 13:34:37.172928,"Cancelled","Card","B1312000300546","Work"
"P1812000248456",1,2022-09-18 13:34:37.172928,"Cancelled","Card","B1312000300546","Work"
"P1812000154921",1,2022-09-18 13:58:21.078462,"Delivered","Cash","B1312000460725","Work"
"P1812000438593",1,2022-09-18 13:58:21.078462,"Delivered","Cash","B1312000460725","Work"
"P1812000462640",1,2022-09-18 13:58:21.078462,"Delivered","Cash","B1312000460725","Work"
"P1812000246556",1,2022-09-18 17:54:38.347772,"Delivered","Cash","B1312000442147","Work"
"P1812000043234",1,2022-09-18 17:54:38.347772,"Delivered","Cash","B1312000442147","Work"
"P1812000115335",1,2022-09-18 17:54:38.347772,"Delivered","Cash","B1312000442147","Work"
"P1812000379214",1,2022-09-18 18:38:32.409767,"Cancelled","Card","B1312000517648","Home"
"P1812000341659",1,2022-09-18 18:38:32.409767,"Cancelled","Card","B1312000517648","Home"
"P1812000138259",1,2022-09-18 18:38:32.409767,"Cancelled","Card","B1312000517648","Home"
"P1812000402986",1,2022-09-18 18:38:32.409767,"Cancelled","Card","B1312000517648","Home"
"P1812000365132",1,2022-09-18 18:49:45.732246,"Cancelled","Cash","B1312000460725","Work"
"P1812000427303",1,2022-09-18 18:49:45.732246,"Cancelled","Cash","B1312000460725","Work"
"P1812000237893",1,2022-09-18 18:49:45.732246,"Cancelled","Cash","B1312000460725","Work"
"P1812000047316",1,2022-09-18 18:49:45.732246,"Cancelled","Cash","B1312000460725","Work"
"P1812000175971",1,2022-09-18 18:49:45.732246,"Cancelled","Cash","B1312000460725","Work"
"P1812000208139",1,2022-09-18 19:51:11.544501,"Delivered","Card","B1312000351391","Home"
"P1812000329607",1,2022-09-18 20:09:15.432084,"Delivered","Cash","B1312000238490","Work"
"P1812000305810",1,2022-09-18 21:50:36.412981,"Cancelled","Cash","B1312000215285","Home"
"P1812000429472",1,2022-09-18 21:50:36.412981,"Cancelled","Cash","B1312000215285","Home"
"P1812000122884",1,2022-09-18 22:28:21.380177,"Cancelled","Cash","B1312000277262","Home"
"P1812000143425",1,2022-09-18 22:28:21.380177,"Cancelled","Cash","B1312000277262","Home"
"P1812000226864",1,2022-09-18 22:28:21.380177,"Cancelled","Cash","B1312000277262","Home"
"P1812000139490",1,2022-09-18 22:28:21.380177,"Cancelled","Cash","B1312000277262","Home"
"P1812000489731",1,2022-09-18 23:39:38.956734,"Delivered","Cash","B1312000469986","Home"
"P1812000442147",1,2022-09-18 23:39:38.956734,"Delivered","Cash","B1312000469986","Home"
"P1812000299856",1,2022-09-18 23:58:57.259181,"Delivered","Cash","B1312000005294","Home"
"P1812000286636",1,2022-09-18 23:58:57.259181,"Delivered","Cash","B1312000005294","Home"
"P1812000483745",1,2022-09-18 23:58:57.259181,"Delivered","Cash","B1312000005294","Home"
"P1812000138259",1,2022-09-18 23:58:57.259181,"Delivered","Cash","B1312000005294","Home"
"P1812000457494",1,2022-09-19 01:05:00.552611,"Delivered","Cash","B1312000443430","Home"
"P1812000233974",1,2022-09-19 01:05:00.552611,"Delivered","Cash","B1312000443430","Home"
"P1812000237893",1,2022-09-19 01:05:00.552611,"Delivered","Cash","B1312000443430","Home"
"P1812000391841",1,2022-09-19 01:56:14.481261,"Delivered","Cash","B1312000064415","Home"
"P1812000453567",1,2022-09-19 01:56:14.481261,"Delivered","Cash","B1312000064415","Home"
"P1812000337864",1,2022-09-19 01:56:14.481261,"Delivered","Cash","B1312000064415","Home"
"P1812000292757",1,2022-09-19 01:56:14.481261,"Delivered","Cash","B1312000064415","Home"
"P1812000182276",1,2022-09-19 01:56:14.481261,"Delivered","Cash","B1312000064415","Home"
"P1812000311357",1,2022-09-19 01:56:14.481261,"Delivered","Cash","B1312000064415","Home"
"P1812000355783",1,2022-09-19 01:56:14.481261,"Delivered","Cash","B1312000064415","Home"
"P1812000453567",1,2022-09-19 02:25:01.584868,"Cancelled","Card","B1312000594512","Home"
"P1812000302203",1,2022-09-19 02:25:01.584868,"Cancelled","Card","B1312000594512","Home"
"P1812000412889",1,2022-09-19 02:25:01.584868,"Cancelled","Card","B1312000594512","Home"
"P1812000328521",1,2022-09-19 02:25:01.584868,"Cancelled","Card","B1312000594512","Home"
"P1812000498487",1,2022-09-19 02:25:01.584868,"Cancelled","Card","B1312000594512","Home"
"P1812000077308",1,2022-09-19 02:25:01.584868,"Cancelled","Card","B1312000594512","Home"
"P1812000115335",1,2022-09-19 02:45:27.441828,"Cancelled","Cash","B1312000275156","Work"
"P1812000458207",1,2022-09-19 02:45:27.441828,"Cancelled","Cash","B1312000275156","Work"
"P1812000446400",1,2022-09-19 02:45:27.441828,"Cancelled","Cash","B1312000275156","Work"
"P1812000149942",1,2022-09-19 02:45:27.441828,"Cancelled","Cash","B1312000275156","Work"
"P1812000452308",1,2022-09-19 03:19:44.832962,"Cancelled","Cash","B1312000792622","Home"
"P1812000052674",1,2022-09-19 03:25:02.326432,"Cancelled","Card","B1312000700524","Home"
"P1812000150337",1,2022-09-19 03:25:02.326432,"Cancelled","Card","B1312000700524","Home"
"P1812000447109",1,2022-09-19 03:25:02.326432,"Cancelled","Card","B1312000700524","Home"
"P1812000084994",1,2022-09-19 03:25:02.326432,"Cancelled","Card","B1312000700524","Home"
"P1812000187732",1,2022-09-19 03:47:40.62178,"Cancelled","Card","B1312000457494","Work"
"P1812000397546",1,2022-09-19 03:47:40.62178,"Cancelled","Card","B1312000457494","Work"
"P1812000444199",1,2022-09-19 03:47:40.62178,"Cancelled","Card","B1312000457494","Work"
"P1812000491403",1,2022-09-19 03:47:40.62178,"Cancelled","Card","B1312000457494","Work"
"P1812000085854",1,2022-09-19 03:47:40.62178,"Cancelled","Card","B1312000457494","Work"
"P1812000332179",1,2022-09-19 03:47:40.62178,"Cancelled","Card","B1312000457494","Work"
"P1812000384457",1,2022-09-19 03:50:56.178575,"Delivered","Cash","B1312000003278","Work"
"P1812000265765",1,2022-09-19 03:50:56.178575,"Delivered","Cash","B1312000003278","Work"
"P1812000414813",1,2022-09-19 03:50:56.178575,"Delivered","Cash","B1312000003278","Work"
"P1812000473822",1,2022-09-19 03:50:56.178575,"Delivered","Cash","B1312000003278","Work"
"P1812000322880",1,2022-09-19 04:58:44.22028,"Delivered","Card","B1312000288154","Home"
"P1812000006917",1,2022-09-19 04:58:44.22028,"Delivered","Card","B1312000288154","Home"
"P1812000349833",1,2022-09-19 05:23:05.752344,"Delivered","Cash","B1312000513118","Home"
"P1812000129946",1,2022-09-19 05:23:05.752344,"Delivered","Cash","B1312000513118","Home"
"P1812000050171",1,2022-09-19 05:23:05.752344,"Delivered","Cash","B1312000513118","Home"
"P1812000163138",1,2022-09-19 05:23:05.752344,"Delivered","Cash","B1312000513118","Home"
"P1812000498487",1,2022-09-19 05:23:05.752344,"Delivered","Cash","B1312000513118","Home"
"P1812000394491",1,2022-09-19 05:51:23.732372,"Delivered","Cash","B1312000173558","Home"
"P1812000432483",1,2022-09-19 06:04:13.016029,"Delivered","Card","B1312000001514","Home"
"P1812000049680",1,2022-09-19 06:04:13.016029,"Delivered","Card","B1312000001514","Home"
"P1812000361138",1,2022-09-19 06:04:13.016029,"Delivered","Card","B1312000001514","Home"
"P1812000462640",1,2022-09-19 07:12:31.81679,"Delivered","Cash","B1312000335574","Home"
"P1812000066627",1,2022-09-19 07:12:31.81679,"Delivered","Cash","B1312000335574","Home"
"P1812000281615",1,2022-09-19 07:25:08.786593,"Returned","Card","B1312000593743","Work"
"P1812000270321",1,2022-09-19 07:25:08.786593,"Returned","Card","B1312000593743","Work"
"P1812000321476",1,2022-09-19 08:40:36.286638,"Delivered","Cash","B1312000343210","Work"
"P1812000381949",1,2022-09-19 08:40:36.286638,"Delivered","Cash","B1312000343210","Work"
"P1812000359736",1,2022-09-19 08:40:36.286638,"Delivered","Cash","B1312000343210","Work"
"P1812000470361",1,2022-09-19 08:40:36.286638,"Delivered","Cash","B1312000343210","Work"
"P1812000355783",1,2022-09-19 08:54:37.238765,"Delivered","Cash","B1312000569292","Home"
"P1812000440859",1,2022-09-19 08:54:37.238765,"Delivered","Cash","B1312000569292","Home"
"P1812000365132",1,2022-09-19 08:54:37.238765,"Delivered","Cash","B1312000569292","Home"
"P1812000332179",1,2022-09-19 08:54:37.238765,"Delivered","Cash","B1312000569292","Home"
"P1812000334647",1,2022-09-19 08:54:37.238765,"Delivered","Cash","B1312000569292","Home"
"P1812000472303",1,2022-09-19 08:54:37.238765,"Delivered","Cash","B1312000569292","Home"
"P1812000335574",1,2022-09-19 08:54:37.238765,"Delivered","Cash","B1312000569292","Home"
"P1812000106989",1,2022-09-19 09:04:53.568213,"Delivered","Cash","B1312000797187","Home"
"P1812000499562",1,2022-09-19 09:04:53.568213,"Delivered","Cash","B1312000797187","Home"
"P1812000429472",1,2022-09-19 09:04:53.568213,"Delivered","Cash","B1312000797187","Home"
"P1812000185183",1,2022-09-19 09:20:51.016168,"Cancelled","Cash","B1312000045323","Work"
"P1812000233974",1,2022-09-19 09:20:51.016168,"Cancelled","Cash","B1312000045323","Work"
"P1812000464425",1,2022-09-19 09:20:51.016168,"Cancelled","Cash","B1312000045323","Work"
"P1812000244608",1,2022-09-19 11:10:15.092613,"Cancelled","Cash","B1312000170883","Home"
"P1812000446400",1,2022-09-19 11:10:15.092613,"Cancelled","Cash","B1312000170883","Home"
"P1812000256717",1,2022-09-19 11:10:15.092613,"Cancelled","Cash","B1312000170883","Home"
"P1812000415115",1,2022-09-19 11:59:46.741251,"Delivered","Card","B1312000319802","Home"
"P1812000357959",1,2022-09-19 11:59:46.741251,"Delivered","Card","B1312000319802","Home"
"P1812000045323",1,2022-09-19 11:59:46.741251,"Delivered","Card","B1312000319802","Home"
"P1812000033472",1,2022-09-19 11:59:46.741251,"Delivered","Card","B1312000319802","Home"
"P1812000498487",1,2022-09-19 13:42:52.06616,"Cancelled","Cash","B1312000683676","Home"
"P1812000080133",1,2022-09-19 13:42:52.06616,"Cancelled","Cash","B1312000683676","Home"
"P1812000092523",1,2022-09-19 15:01:34.188928,"Cancelled","Card","B1312000182276","Work"
"P1812000215285",1,2022-09-19 15:01:34.188928,"Cancelled","Card","B1312000182276","Work"
"P1812000291656",1,2022-09-19 15:01:34.188928,"Cancelled","Card","B1312000182276","Work"
"P1812000021454",1,2022-09-19 15:28:58.379084,"Cancelled","Card","B1312000753440","Work"
"P1812000468366",1,2022-09-19 15:28:58.379084,"Cancelled","Card","B1312000753440","Work"
"P1812000403110",1,2022-09-19 15:28:58.379084,"Cancelled","Card","B1312000753440","Work"
"P1812000382707",1,2022-09-19 16:13:06.527927,"Returned","Cash","B1312000040941","Home"
"P1812000281615",1,2022-09-19 16:13:06.527927,"Returned","Cash","B1312000040941","Home"
"P1812000198811",1,2022-09-19 16:13:06.527927,"Returned","Cash","B1312000040941","Home"
"P1812000152438",1,2022-09-19 16:13:06.527927,"Returned","Cash","B1312000040941","Home"
"P1812000114461",1,2022-09-19 16:45:32.616144,"Delivered","Card","B1312000609267","Home"
"P1812000175971",1,2022-09-19 16:45:32.616144,"Delivered","Card","B1312000609267","Home"
"P1812000472303",1,2022-09-19 16:45:32.616144,"Delivered","Card","B1312000609267","Home"
"P1812000467684",1,2022-09-19 16:45:32.616144,"Delivered","Card","B1312000609267","Home"
"P1812000262638",1,2022-09-19 16:45:32.616144,"Delivered","Card","B1312000609267","Home"
"P1812000303920",1,2022-09-19 19:09:08.010935,"Delivered","Cash","B1312000438593","Work"
"P1812000396692",1,2022-09-19 19:09:08.010935,"Delivered","Cash","B1312000438593","Work"
"P1812000446400",1,2022-09-19 19:09:08.010935,"Delivered","Cash","B1312000438593","Work"
"P1812000221153",1,2022-09-19 19:09:08.010935,"Delivered","Cash","B1312000438593","Work"
"P1812000384457",1,2022-09-19 19:09:08.010935,"Delivered","Cash","B1312000438593","Work"
"P1812000152438",1,2022-09-19 19:14:30.096917,"Delivered","Cash","B1312000116709","Home"
"P1812000337864",1,2022-09-19 19:53:00.311141,"Cancelled","Cash","B1312000017808","Home"
"P1812000185183",1,2022-09-19 19:53:00.311141,"Cancelled","Cash","B1312000017808","Home"
"P1812000324544",1,2022-09-19 19:53:00.311141,"Cancelled","Cash","B1312000017808","Home"
"P1812000436414",1,2022-09-19 19:53:00.311141,"Cancelled","Cash","B1312000017808","Home"
"P1812000099163",1,2022-09-19 19:53:00.311141,"Cancelled","Cash","B1312000017808","Home"
"P1812000399843",1,2022-09-19 21:09:42.610137,"Delivered","Cash","B1312000676796","Home"
"P1812000187732",1,2022-09-19 21:09:42.610137,"Delivered","Cash","B1312000676796","Home"
"P1812000197860",1,2022-09-19 21:38:27.242947,"Cancelled","Card","B1312000444199","Work"
"P1812000442147",1,2022-09-19 21:41:54.07542,"Delivered","Cash","B1312000677300","Home"
"P1812000368965",1,2022-09-19 21:58:08.152454,"Cancelled","Cash","B1312000223334","Work"
"P1812000396692",1,2022-09-19 21:58:08.152454,"Cancelled","Cash","B1312000223334","Work"
"P1812000311357",1,2022-09-19 21:58:08.152454,"Cancelled","Cash","B1312000223334","Work"
"P1812000129946",1,2022-09-19 21:58:08.152454,"Cancelled","Cash","B1312000223334","Work"
"P1812000374129",1,2022-09-19 21:58:08.152454,"Cancelled","Cash","B1312000223334","Work"
"P1812000453567",1,2022-09-19 21:58:08.152454,"Cancelled","Cash","B1312000223334","Work"
"P1812000262638",1,2022-09-19 21:58:08.152454,"Cancelled","Cash","B1312000223334","Work"
"P1812000206480",1,2022-09-19 22:19:16.713668,"Cancelled","Card","B1312000733228","Work"
"P1812000150337",1,2022-09-19 22:19:16.713668,"Cancelled","Card","B1312000733228","Work"
"P1812000222637",1,2022-09-19 22:19:16.713668,"Cancelled","Card","B1312000733228","Work"
"P1812000128961",1,2022-09-19 22:47:36.153052,"Cancelled","Card","B1312000015702","Home"
"P1812000171443",1,2022-09-19 23:27:40.242567,"Delivered","Cash","B1312000020748","Home"
"P1812000292757",1,2022-09-19 23:27:40.242567,"Delivered","Cash","B1312000020748","Home"
"P1812000129946",1,2022-09-19 23:27:40.242567,"Delivered","Cash","B1312000020748","Home"
"P1812000088377",1,2022-09-19 23:27:40.242567,"Delivered","Cash","B1312000020748","Home"
"P1812000155236",1,2022-09-19 23:27:40.242567,"Delivered","Cash","B1312000020748","Home"
"P1812000451501",1,2022-09-19 23:31:57.317093,"Delivered","Card","B1312000580726","Home"
"P1812000311357",1,2022-09-19 23:31:57.317093,"Delivered","Card","B1312000580726","Home"
"P1812000179151",1,2022-09-19 23:31:57.317093,"Delivered","Card","B1312000580726","Home"
"P1812000083168",1,2022-09-19 23:31:57.317093,"Delivered","Card","B1312000580726","Home"
"P1812000129946",1,2022-09-19 23:31:57.317093,"Delivered","Card","B1312000580726","Home"
